timestamp,node,temperature,pressure,flow_rate,status
2026-03-01 08:24:10,booster,23.73,3.43,1.27,operational
2026-03-01 08:24:15,chiller,2.86,1.24,0.04,operational
2026-03-01 08:24:15,dispenser,4.18,1.61,0.74,operational
2026-03-01 08:24:15,booster,23.5,3.89,1.03,operational
2026-03-01 08:24:20,chiller,5.18,1.06,0.11,operational
2026-03-01 08:24:20,dispenser,7.59,2.41,0.65,operational
2026-03-01 08:24:20,booster,31.34,3.1,1.23,operational
2026-03-01 08:24:25,chiller,5.8,1.5,0.03,warning
2026-03-01 08:24:25,dispenser,9.42,1.71,1.24,operational
2026-03-01 08:24:25,booster,29.28,2.97,1.52,operational
2026-03-01 08:24:30,chiller,3.7,1.32,0.14,operational
2026-03-01 08:24:30,dispenser,5.17,2.28,1.17,operational
2026-03-01 08:24:30,booster,22.3,2.54,1.28,warning
2026-03-01 08:24:35,chiller,2.7,1.49,0.02,operational
2026-03-01 08:24:35,dispenser,7.1,2.04,1.23,operational
2026-03-01 08:24:35,booster,24.62,3.95,1.8,operational
2026-03-01 08:24:40,chiller,3.12,1.08,0.11,operational
2026-03-01 08:24:40,dispenser,8.43,1.61,1.32,warning
2026-03-01 08:24:40,booster,31.56,3.03,1.96,operational
2026-03-01 08:24:45,chiller,4.65,1.15,0.07,operational
2026-03-01 08:24:45,dispenser,9.21,2.45,1.43,warning
2026-03-01 08:24:45,booster,24.7,4.25,1.51,warning
2026-03-01 08:24:50,chiller,3.06,1.35,0.08,operational
2026-03-01 08:24:50,dispenser,4.46,2.0,0.93,operational
2026-03-01 08:24:50,booster,24.65,3.1,1.9,operational
2026-03-01 08:24:55,chiller,2.1,1.3,0.16,warning
2026-03-01 08:24:55,dispenser,5.02,2.45,1.22,operational
2026-03-01 08:24:55,booster,34.22,2.67,1.86,warning
2026-03-01 08:25:00,chiller,4.85,1.24,0.18,operational
2026-03-01 08:25:00,dispenser,7.35,2.28,1.1,operational
2026-03-01 08:25:00,booster,23.83,3.67,1.86,operational
2026-03-01 08:25:05,chiller,4.89,1.14,0.02,operational
2026-03-01 08:25:05,dispenser,6.65,2.29,0.62,operational
2026-03-01 08:25:05,booster,23.63,4.17,1.47,operational
2026-03-01 08:25:10,chiller,3.9,1.47,0.05,operational
2026-03-01 08:25:10,dispenser,4.82,1.77,1.07,operational
2026-03-01 08:25:10,booster,29.63,2.74,1.98,warning
2026-03-01 08:25:15,chiller,2.31,1.39,0.18,warning
2026-03-01 08:25:15,dispenser,5.79,1.9,0.73,operational
2026-03-01 08:25:15,booster,32.02,2.76,1.06,warning
2026-03-01 08:25:20,chiller,3.59,1.19,0.11,operational
2026-03-01 08:25:20,dispenser,5.65,1.87,0.71,operational
2026-03-01 08:25:20,booster,33.88,2.56,1.65,warning
2026-03-01 08:25:25,chiller,5.35,1.32,0.15,operational
2026-03-01 08:25:25,dispenser,6.59,1.97,0.69,operational
2026-03-01 08:25:25,booster,20.22,4.48,1.6,warning
2026-03-01 08:25:30,chiller,3.14,1.19,0.19,operational
2026-03-01 08:25:30,dispenser,8.0,1.66,1.33,warning
2026-03-01 08:25:30,booster,28.79,3.22,1.43,operational
2026-03-01 08:25:35,chiller,2.36,1.24,0.15,warning
2026-03-01 08:25:35,dispenser,4.31,1.62,1.19,operational
2026-03-01 08:25:35,booster,33.99,4.47,1.47,warning
2026-03-01 08:25:40,chiller,4.24,1.28,0.02,operational
2026-03-01 08:25:40,dispenser,8.76,2.16,1.04,operational
2026-03-01 08:25:40,booster,34.81,3.44,1.67,operational
2026-03-01 08:25:45,chiller,5.88,1.36,0.14,warning
2026-03-01 08:25:45,dispenser,4.36,2.07,1.26,operational
2026-03-01 08:25:45,booster,24.48,3.75,1.78,operational
2026-03-01 08:25:50,chiller,3.97,1.06,0.01,operational
2026-03-01 08:25:50,dispenser,8.23,2.42,1.18,operational
2026-03-01 08:25:50,booster,20.69,4.38,1.45,warning
2026-03-01 08:25:55,chiller,3.74,1.17,0.02,operational
2026-03-01 08:25:55,dispenser,7.45,2.19,0.83,operational
2026-03-01 08:25:55,booster,20.88,4.05,1.71,operational
2026-03-01 08:26:00,chiller,5.03,1.23,0.08,operational
2026-03-01 08:26:00,dispenser,6.26,2.03,0.62,operational
2026-03-01 08:26:00,booster,28.62,3.83,1.8,operational
2026-03-01 08:26:05,chiller,4.6,1.08,0.07,operational
2026-03-01 08:26:05,dispenser,5.81,1.72,1.48,warning
2026-03-01 08:26:05,booster,32.67,3.63,1.79,operational
2026-03-01 08:26:10,chiller,5.54,1.19,0.09,warning
2026-03-01 08:26:10,dispenser,7.63,1.52,0.9,operational
2026-03-01 08:26:10,booster,31.3,2.7,1.22,warning
2026-03-01 08:26:15,chiller,3.6,1.16,0.08,operational
2026-03-01 08:26:15,dispenser,8.92,2.34,0.73,operational
2026-03-01 08:26:15,booster,20.91,3.68,1.81,operational
2026-03-01 08:26:20,chiller,2.93,1.02,0.06,operational
2026-03-01 08:26:20,dispenser,5.24,1.69,0.59,warning
2026-03-01 08:26:20,booster,30.99,4.46,1.2,warning
2026-03-01 08:26:25,chiller,5.43,1.29,0.01,operational
2026-03-01 08:26:25,dispenser,5.08,1.53,0.74,operational
2026-03-01 08:26:25,booster,32.68,3.6,1.74,operational
2026-03-01 08:26:30,chiller,3.44,1.19,0.09,operational
2026-03-01 08:26:30,dispenser,6.75,1.7,0.86,operational
2026-03-01 08:26:30,booster,27.76,4.1,1.49,operational
2026-03-01 08:26:35,chiller,2.85,1.11,0.14,operational
2026-03-01 08:26:35,dispenser,9.54,1.95,1.28,operational
2026-03-01 08:26:35,booster,34.77,4.0,1.47,operational
2026-03-01 08:26:40,chiller,2.17,1.09,0.13,warning
2026-03-01 08:26:40,dispenser,6.66,1.76,1.38,warning
2026-03-01 08:26:40,booster,26.56,2.73,1.8,warning
2026-03-01 08:26:45,chiller,5.88,1.29,0.13,warning
2026-03-01 08:26:45,dispenser,6.96,2.09,1.41,warning
2026-03-01 08:26:45,booster,30.04,4.3,1.97,warning
2026-03-01 08:26:50,chiller,2.45,1.05,0.19,warning
2026-03-01 08:26:50,dispenser,5.31,2.21,1.27,operational
2026-03-01 08:26:50,booster,34.32,3.48,1.02,operational
2026-03-01 08:26:55,chiller,2.49,1.19,0.04,warning
2026-03-01 08:26:55,dispenser,6.55,1.77,1.47,warning
2026-03-01 08:26:55,booster,31.59,3.22,1.95,operational
2026-03-01 08:27:00,chiller,3.83,1.18,0.04,operational
2026-03-01 08:27:00,dispenser,4.77,2.35,1.01,operational
2026-03-01 08:27:00,booster,23.35,2.85,1.44,operational
2026-03-01 08:27:05,chiller,4.24,1.37,0.09,operational
2026-03-01 08:27:05,dispenser,8.67,1.88,1.28,operational
2026-03-01 08:27:05,booster,23.14,3.53,1.72,operational
2026-03-01 08:27:10,chiller,4.89,1.32,0.15,operational
2026-03-01 08:27:10,dispenser,8.8,1.78,0.64,operational
2026-03-01 08:27:10,booster,32.39,3.7,1.79,operational
2026-03-01 08:27:15,chiller,4.04,1.21,0.18,operational
2026-03-01 08:27:15,dispenser,7.49,2.1,1.44,warning
2026-03-01 08:27:15,booster,27.57,3.71,1.17,operational
2026-03-01 08:27:20,chiller,5.49,1.3,0.02,operational
2026-03-01 08:27:20,dispenser,6.34,2.06,0.54,warning
2026-03-01 08:27:20,booster,22.6,2.64,1.25,warning
2026-03-01 08:27:25,chiller,2.63,1.32,0.15,operational
2026-03-01 08:27:25,dispenser,9.31,1.85,1.06,operational
2026-03-01 08:27:25,booster,24.73,4.15,1.12,operational
2026-03-01 08:27:30,chiller,3.32,1.02,0.02,operational
2026-03-01 08:27:30,dispenser,5.16,1.56,1.05,operational
2026-03-01 08:27:30,booster,32.07,3.07,1.83,operational
2026-03-01 08:27:35,chiller,2.3,1.01,0.13,warning
2026-03-01 08:27:35,dispenser,6.54,1.94,0.61,operational
2026-03-01 08:27:35,booster,32.83,3.7,1.65,operational
2026-03-01 08:27:40,chiller,2.38,1.27,0.18,warning
2026-03-01 08:27:40,dispenser,7.81,2.0,1.08,operational
2026-03-01 08:27:40,booster,34.11,3.63,1.83,operational
2026-03-01 08:27:45,chiller,2.4,1.09,0.05,warning
2026-03-01 08:27:45,dispenser,9.78,2.05,1.09,operational
2026-03-01 08:27:45,booster,28.22,3.87,1.37,operational
2026-03-01 08:27:50,chiller,2.69,1.26,0.02,operational
2026-03-01 08:27:50,dispenser,7.05,1.91,0.86,operational
2026-03-01 08:27:50,booster,32.87,4.39,1.28,warning
2026-03-01 08:27:55,chiller,2.64,1.29,0.12,operational
2026-03-01 08:27:55,dispenser,9.99,1.84,1.31,warning
2026-03-01 08:27:55,booster,31.72,2.54,1.63,warning
2026-03-01 08:28:00,chiller,3.83,1.1,0.14,operational
2026-03-01 08:28:00,dispenser,8.4,1.62,0.98,operational
2026-03-01 08:28:00,booster,24.58,2.68,1.32,warning
2026-03-01 08:28:05,chiller,5.32,1.07,0.17,operational
2026-03-01 08:28:05,dispenser,6.87,1.88,1.16,operational
2026-03-01 08:28:05,booster,31.78,4.47,1.81,warning
2026-03-01 08:28:10,chiller,5.77,1.03,0.08,warning
2026-03-01 08:28:10,dispenser,6.05,2.16,1.08,operational
2026-03-01 08:28:10,booster,29.85,2.67,1.1,warning
2026-03-01 08:28:15,chiller,3.06,1.31,0.18,operational
2026-03-01 08:28:15,dispenser,9.07,2.17,0.66,operational
2026-03-01 08:28:15,booster,24.96,3.16,1.57,operational
2026-03-01 08:28:20,chiller,5.54,1.46,0.16,warning
2026-03-01 08:28:20,dispenser,7.74,2.15,0.87,operational
2026-03-01 08:28:20,booster,26.72,3.34,1.38,operational
2026-03-01 08:28:25,chiller,6.0,1.48,0.09,warning
2026-03-01 08:28:25,dispenser,7.25,1.78,0.53,warning
2026-03-01 08:28:25,booster,30.99,2.68,1.35,warning
2026-03-01 08:28:30,chiller,4.2,1.21,0.06,operational
2026-03-01 08:28:30,dispenser,4.06,2.33,1.08,operational
2026-03-01 08:28:30,booster,21.47,3.34,1.57,operational
2026-03-01 08:28:35,chiller,5.08,1.38,0.16,operational
2026-03-01 08:28:35,dispenser,8.72,2.2,1.1,operational
2026-03-01 08:28:35,booster,29.74,4.0,1.52,operational
2026-03-01 08:28:40,chiller,3.4,1.46,0.03,operational
2026-03-01 08:28:40,dispenser,9.7,1.9,1.37,warning
2026-03-01 08:28:40,booster,29.69,4.32,1.09,warning
2026-03-01 08:28:45,chiller,3.3,1.45,0.02,operational
2026-03-01 08:28:45,dispenser,4.01,2.47,0.8,operational
2026-03-01 08:28:45,booster,32.29,3.5,1.11,operational
2026-03-01 08:28:50,chiller,4.08,1.12,0.12,operational
2026-03-01 08:28:50,dispenser,6.54,1.55,1.14,operational
2026-03-01 08:28:50,booster,25.84,4.19,1.22,operational
2026-03-01 08:28:55,chiller,4.48,1.41,0.08,operational
2026-03-01 08:28:55,dispenser,8.91,1.87,1.21,operational
2026-03-01 08:28:55,booster,33.26,4.23,1.79,warning
2026-03-01 08:29:00,chiller,5.09,1.47,0.03,operational
2026-03-01 08:29:00,dispenser,8.1,2.46,0.65,operational
2026-03-01 08:29:00,booster,27.86,4.4,1.12,warning
2026-03-01 08:29:05,chiller,5.52,1.34,0.05,warning
2026-03-01 08:29:05,dispenser,4.74,1.5,1.41,warning
2026-03-01 08:29:05,booster,31.16,3.63,1.12,operational
2026-03-01 08:29:10,chiller,2.33,1.13,0.07,warning
2026-03-01 08:29:10,dispenser,7.47,1.68,0.8,operational
2026-03-01 08:29:10,booster,20.6,3.66,1.65,operational
2026-03-01 08:29:15,chiller,5.22,1.34,0.14,operational
2026-03-01 08:29:15,dispenser,9.28,2.25,0.85,operational
2026-03-01 08:29:15,booster,34.58,4.14,1.11,operational
2026-03-01 08:29:20,chiller,2.21,1.14,0.08,warning
2026-03-01 08:29:20,dispenser,8.48,1.56,0.77,operational
2026-03-01 08:29:20,booster,22.81,3.51,1.96,operational
2026-03-01 08:29:25,chiller,3.47,1.47,0.17,operational
2026-03-01 08:29:25,dispenser,5.53,1.51,1.11,operational
2026-03-01 08:29:25,booster,23.74,4.39,1.36,warning
2026-03-01 08:29:30,chiller,3.88,1.39,0.03,operational
2026-03-01 08:29:30,dispenser,5.79,2.25,0.56,warning
2026-03-01 08:29:30,booster,20.77,3.53,1.45,operational
2026-03-01 08:29:35,chiller,5.26,1.11,0.04,operational
2026-03-01 08:29:35,dispenser,8.8,2.16,0.93,operational
2026-03-01 08:29:35,booster,32.48,3.07,1.98,operational
2026-03-01 08:29:40,chiller,2.89,1.32,0.08,operational
2026-03-01 08:29:40,dispenser,4.16,2.39,0.58,warning
2026-03-01 08:29:40,booster,26.72,2.54,1.53,warning
2026-03-01 08:29:45,chiller,4.81,1.37,0.16,operational
2026-03-01 08:29:45,dispenser,4.57,1.56,0.58,warning
2026-03-01 08:29:45,booster,24.92,3.69,1.39,operational
2026-03-01 08:29:50,chiller,5.3,1.1,0.01,operational
2026-03-01 08:29:50,dispenser,5.11,2.45,0.57,warning
2026-03-01 08:29:50,booster,25.81,4.15,1.51,operational
2026-03-01 08:29:55,chiller,2.19,1.38,0.0,warning
2026-03-01 08:29:55,dispenser,4.55,1.52,1.38,warning
2026-03-01 08:29:55,booster,20.74,2.54,1.44,warning
2026-03-01 08:30:00,chiller,2.17,1.48,0.11,warning
2026-03-01 08:30:00,dispenser,6.76,2.24,0.52,warning
2026-03-01 08:30:00,booster,28.45,3.62,1.05,operational
2026-03-01 08:30:05,chiller,5.53,1.37,0.0,warning
2026-03-01 08:30:05,dispenser,5.15,2.04,0.84,operational
2026-03-01 08:30:05,booster,20.11,2.55,1.79,warning
2026-03-01 08:30:10,chiller,5.64,1.38,0.05,warning
2026-03-01 08:30:10,dispenser,8.57,2.03,0.52,warning
2026-03-01 08:30:10,booster,33.42,3.78,1.2,operational
2026-03-01 08:30:15,chiller,5.87,1.19,0.01,warning
2026-03-01 08:30:15,dispenser,5.46,1.77,0.82,operational
2026-03-01 08:30:15,booster,33.73,3.4,1.05,operational
2026-03-01 08:30:20,chiller,2.1,1.39,0.14,warning
2026-03-01 08:30:20,dispenser,7.22,2.05,1.45,warning
2026-03-01 08:30:20,booster,24.12,2.97,1.76,operational
2026-03-01 08:30:25,chiller,2.69,1.05,0.11,operational
2026-03-01 08:30:25,dispenser,6.82,2.24,1.34,warning
2026-03-01 08:30:25,booster,28.81,3.97,1.44,operational
2026-03-01 08:30:30,chiller,3.8,1.05,0.01,operational
2026-03-01 08:30:30,dispenser,5.83,2.08,0.82,operational
2026-03-01 08:30:30,booster,32.94,3.32,1.74,operational
2026-03-01 08:30:35,chiller,2.47,1.34,0.01,warning
2026-03-01 08:30:35,dispenser,8.77,1.53,1.3,operational
2026-03-01 08:30:35,booster,34.21,2.91,1.23,operational
2026-03-01 08:30:40,chiller,2.64,1.14,0.07,operational
2026-03-01 08:30:40,dispenser,4.97,2.38,1.01,operational
2026-03-01 08:30:40,booster,32.8,3.1,1.19,operational
2026-03-01 08:30:45,chiller,2.24,1.49,0.2,warning
2026-03-01 08:30:45,dispenser,7.44,2.09,0.64,operational
2026-03-01 08:30:45,booster,25.49,4.49,1.83,warning
2026-03-01 08:30:50,chiller,5.02,1.34,0.05,operational
2026-03-01 08:30:50,dispenser,9.92,1.74,0.85,operational
2026-03-01 08:30:50,booster,30.91,4.06,1.43,operational
2026-03-01 08:30:55,chiller,5.88,1.16,0.19,warning
2026-03-01 08:30:55,dispenser,5.86,1.63,0.69,operational
2026-03-01 08:30:55,booster,32.03,3.28,1.08,operational
2026-03-01 08:31:00,chiller,2.65,1.32,0.01,operational
2026-03-01 08:31:00,dispenser,8.96,2.26,1.38,warning
2026-03-01 08:31:00,booster,21.62,4.29,1.25,warning
2026-03-01 08:31:05,chiller,3.12,1.23,0.15,operational
2026-03-01 08:31:05,dispenser,9.03,2.02,1.11,operational
2026-03-01 08:31:05,booster,23.58,3.34,1.82,operational
2026-03-01 08:31:10,chiller,2.2,1.46,0.13,warning
2026-03-01 08:31:10,dispenser,7.83,2.5,0.98,operational
2026-03-01 08:31:10,booster,23.59,4.21,1.37,warning
2026-03-01 08:31:15,chiller,2.94,1.04,0.17,operational
2026-03-01 08:31:15,dispenser,4.65,1.71,1.41,warning
2026-03-01 08:31:15,booster,25.94,3.67,1.6,operational
2026-03-01 08:31:20,chiller,5.5,1.22,0.17,operational
2026-03-01 08:31:20,dispenser,9.21,1.71,0.91,operational
2026-03-01 08:31:20,booster,21.69,3.86,1.77,operational
2026-03-01 08:31:25,chiller,4.39,1.37,0.07,operational
2026-03-01 08:31:25,dispenser,4.97,2.26,1.1,operational
2026-03-01 08:31:25,booster,33.94,3.71,1.78,operational
2026-03-01 08:31:30,chiller,2.23,1.43,0.11,warning
2026-03-01 08:31:30,dispenser,7.77,1.52,1.28,operational
2026-03-01 08:31:30,booster,34.8,4.42,1.11,warning
2026-03-01 08:31:35,chiller,3.81,1.39,0.11,operational
2026-03-01 08:31:35,dispenser,8.76,2.18,1.48,warning
2026-03-01 08:31:35,booster,31.76,4.48,1.19,warning
2026-03-01 08:31:40,chiller,2.47,1.24,0.02,warning
2026-03-01 08:31:40,dispenser,9.35,1.6,0.55,warning
2026-03-01 08:31:40,booster,22.3,3.83,1.47,operational
2026-03-01 08:31:45,chiller,3.31,1.35,0.17,operational
2026-03-01 08:31:45,dispenser,5.1,1.69,1.05,operational
2026-03-01 08:31:45,booster,25.93,3.04,1.14,operational
2026-03-01 08:31:50,chiller,3.4,1.29,0.06,operational
2026-03-01 08:31:50,dispenser,5.76,1.64,0.9,operational
2026-03-01 08:31:50,booster,34.83,3.63,1.68,operational
2026-03-01 08:31:55,chiller,5.36,1.27,0.16,operational
2026-03-01 08:31:55,dispenser,7.58,2.18,0.87,operational
2026-03-01 08:31:55,booster,20.62,3.5,1.74,operational
2026-03-01 08:32:00,chiller,5.19,1.23,0.08,operational
2026-03-01 08:32:00,dispenser,4.98,2.31,1.29,operational
2026-03-01 08:32:00,booster,25.76,3.86,1.54,operational
2026-03-01 08:32:05,chiller,3.52,1.02,0.04,operational
2026-03-01 08:32:05,dispenser,8.8,1.78,1.1,operational
2026-03-01 08:32:05,booster,27.48,3.52,1.81,operational
2026-03-01 08:32:10,chiller,2.82,1.39,0.19,operational
2026-03-01 08:32:10,dispenser,5.39,2.34,0.94,operational
2026-03-01 08:32:10,booster,33.53,3.97,1.68,operational
2026-03-01 08:32:15,chiller,2.31,1.12,0.12,warning
2026-03-01 08:32:15,dispenser,5.09,1.59,0.58,warning
2026-03-01 08:32:15,booster,30.93,4.07,1.98,operational
2026-03-01 08:32:20,chiller,4.66,1.2,0.19,operational
2026-03-01 08:32:20,dispenser,5.83,2.04,1.2,operational
2026-03-01 08:32:20,booster,31.15,2.64,1.36,warning
2026-03-01 08:32:25,chiller,5.43,1.08,0.05,operational
2026-03-01 08:32:25,dispenser,7.11,2.33,1.31,warning
2026-03-01 08:32:25,booster,22.85,2.92,1.77,operational
2026-03-01 08:32:30,chiller,2.97,1.26,0.01,operational
2026-03-01 08:32:30,dispenser,5.71,2.27,0.8,operational
2026-03-01 08:32:30,booster,33.95,2.99,1.83,operational
2026-03-01 08:32:35,chiller,2.26,1.26,0.1,warning
2026-03-01 08:32:35,dispenser,7.35,2.2,0.57,warning
2026-03-01 08:32:35,booster,33.67,2.65,1.31,warning
2026-03-01 08:32:40,chiller,3.58,1.22,0.17,operational
2026-03-01 08:32:40,dispenser,8.98,1.71,0.97,operational
2026-03-01 08:32:40,booster,29.18,4.25,1.15,warning
2026-03-01 08:32:45,chiller,4.65,1.29,0.0,operational
2026-03-01 08:32:45,dispenser,4.1,1.51,0.87,operational
2026-03-01 08:32:45,booster,20.13,2.68,1.51,warning
2026-03-01 08:32:50,chiller,4.48,1.36,0.19,operational
2026-03-01 08:32:50,dispenser,4.55,2.28,1.05,operational
2026-03-01 08:32:50,booster,20.44,2.93,1.73,operational
2026-03-01 08:32:55,chiller,5.93,1.33,0.16,warning
2026-03-01 08:32:55,dispenser,9.77,1.57,0.7,operational
2026-03-01 08:32:55,booster,23.74,2.84,1.05,operational
2026-03-01 08:33:00,chiller,4.89,1.15,0.07,operational
2026-03-01 08:33:00,dispenser,4.9,2.35,1.4,warning
2026-03-01 08:33:00,booster,34.25,3.74,1.06,operational
2026-03-01 08:33:05,chiller,3.0,1.27,0.14,operational
2026-03-01 08:33:05,dispenser,8.5,1.69,0.71,operational
2026-03-01 08:33:05,booster,20.19,2.55,1.96,warning
2026-03-01 08:33:10,chiller,2.85,1.19,0.2,operational
2026-03-01 08:33:10,dispenser,5.4,1.9,0.98,operational
2026-03-01 08:33:10,booster,29.01,2.58,1.41,warning
2026-03-01 08:33:15,chiller,3.95,1.37,0.08,operational
2026-03-01 08:33:15,dispenser,7.34,2.16,0.74,operational
2026-03-01 08:33:15,booster,28.44,4.08,1.88,operational
2026-03-01 08:33:20,chiller,4.8,1.32,0.15,operational
2026-03-01 08:33:20,dispenser,7.25,2.01,0.7,operational
2026-03-01 08:33:20,booster,23.52,3.27,1.54,operational
2026-03-01 08:33:25,chiller,4.14,1.14,0.11,operational
2026-03-01 08:33:25,dispenser,4.08,2.09,1.29,operational
2026-03-01 08:33:25,booster,25.77,4.39,1.92,warning
2026-03-01 08:33:30,chiller,4.18,1.47,0.03,operational
2026-03-01 08:33:30,dispenser,6.46,1.68,0.64,operational
2026-03-01 08:33:30,booster,23.19,4.33,1.43,warning
2026-03-01 08:33:35,chiller,4.89,1.42,0.06,operational
2026-03-01 08:33:35,dispenser,4.88,1.77,0.67,operational
2026-03-01 08:33:35,booster,21.55,2.95,1.31,operational
2026-03-01 08:33:40,chiller,2.9,1.06,0.2,operational
2026-03-01 08:33:40,dispenser,4.96,2.11,1.19,operational
2026-03-01 08:33:40,booster,32.07,3.25,1.48,operational
2026-03-01 08:33:45,chiller,5.3,1.13,0.12,operational
2026-03-01 08:33:45,dispenser,8.9,2.4,1.49,warning
2026-03-01 08:33:45,booster,20.87,4.04,1.19,operational
2026-03-01 08:33:50,chiller,4.16,1.49,0.04,operational
2026-03-01 08:33:50,dispenser,4.27,1.73,1.47,warning
2026-03-01 08:33:50,booster,28.63,2.9,1.44,operational
2026-03-01 08:33:55,chiller,3.68,1.26,0.1,operational
2026-03-01 08:33:55,dispenser,8.69,1.55,1.02,operational
2026-03-01 08:33:55,booster,34.43,2.78,1.4,warning
2026-03-01 08:34:00,chiller,2.48,1.29,0.0,warning
2026-03-01 08:34:00,dispenser,9.38,1.83,1.18,operational
2026-03-01 08:34:00,booster,22.49,2.92,1.58,operational
2026-03-01 08:34:05,chiller,4.98,1.07,0.01,operational
2026-03-01 08:34:05,dispenser,9.93,1.52,1.2,operational
2026-03-01 08:34:05,booster,22.94,4.44,1.35,warning
2026-03-01 08:34:10,chiller,4.48,1.28,0.14,operational
2026-03-01 08:34:10,dispenser,9.51,1.98,0.59,warning
2026-03-01 08:34:10,booster,21.96,2.96,1.27,operational
2026-03-01 08:34:15,chiller,3.82,1.25,0.14,operational
2026-03-01 08:34:15,dispenser,6.93,2.03,0.94,operational
2026-03-01 08:34:15,booster,23.61,4.25,1.51,warning
2026-03-01 08:34:20,chiller,2.62,1.46,0.01,operational
2026-03-01 08:34:20,dispenser,5.76,1.77,0.81,operational
2026-03-01 08:34:20,booster,31.01,2.54,1.4,warning
2026-03-01 08:34:25,chiller,3.98,1.2,0.13,operational
2026-03-01 08:34:25,dispenser,6.07,2.12,0.59,warning
2026-03-01 08:34:25,booster,27.7,3.05,1.43,operational
2026-03-01 08:34:30,chiller,4.66,1.46,0.05,operational
2026-03-01 08:34:30,dispenser,9.36,1.98,1.11,operational
2026-03-01 08:34:30,booster,28.85,2.5,1.86,warning
2026-03-01 08:34:35,chiller,4.01,1.24,0.19,operational
2026-03-01 08:34:35,dispenser,9.65,1.81,1.3,operational
2026-03-01 08:34:35,booster,24.9,4.11,1.38,operational
2026-03-01 08:34:40,chiller,3.83,1.14,0.19,operational
2026-03-01 08:34:40,dispenser,6.26,2.28,1.22,operational
2026-03-01 08:34:40,booster,20.6,3.39,1.14,operational
2026-03-01 08:34:45,chiller,2.26,1.11,0.14,warning
2026-03-01 08:34:45,dispenser,9.32,1.79,0.51,warning
2026-03-01 08:34:45,booster,26.13,3.64,1.01,operational
2026-03-01 08:34:50,chiller,3.65,1.25,0.06,operational
2026-03-01 08:34:50,dispenser,4.76,2.15,0.87,operational
2026-03-01 08:34:50,booster,21.77,2.95,1.35,operational
2026-03-01 08:34:55,chiller,5.25,1.17,0.08,operational
2026-03-01 08:34:55,dispenser,8.17,2.45,1.17,operational
2026-03-01 08:34:55,booster,34.28,3.09,1.19,operational
2026-03-01 08:35:00,chiller,5.11,1.27,0.2,operational
2026-03-01 08:35:00,dispenser,4.33,2.13,0.72,operational
2026-03-01 08:35:00,booster,30.72,4.18,1.41,operational
2026-03-01 08:35:05,chiller,2.45,1.31,0.13,warning
2026-03-01 08:35:05,dispenser,8.95,2.29,0.77,operational
2026-03-01 08:35:05,booster,27.31,3.03,1.67,operational
2026-03-01 08:35:10,chiller,4.17,1.05,0.18,operational
2026-03-01 08:35:10,dispenser,8.18,2.45,1.11,operational
2026-03-01 08:35:10,booster,33.21,3.86,1.39,operational
2026-03-01 08:35:15,chiller,3.75,1.04,0.19,operational
2026-03-01 08:35:15,dispenser,9.49,2.03,0.79,operational
2026-03-01 08:35:15,booster,25.8,3.29,1.15,operational
2026-03-01 08:35:20,chiller,3.8,1.28,0.08,operational
2026-03-01 08:35:20,dispenser,9.97,1.62,0.79,operational
2026-03-01 08:35:20,booster,20.62,2.56,1.07,warning
2026-03-01 08:35:25,chiller,3.76,1.15,0.12,operational
2026-03-01 08:35:25,dispenser,8.86,2.29,0.7,operational
2026-03-01 08:35:25,booster,25.28,2.62,1.81,warning
2026-03-01 08:35:30,chiller,4.49,1.07,0.09,operational
2026-03-01 08:35:30,dispenser,7.55,2.17,1.08,operational
2026-03-01 08:35:30,booster,28.41,3.17,1.1,operational
2026-03-01 08:35:35,chiller,5.05,1.05,0.1,operational
2026-03-01 08:35:35,dispenser,8.43,2.26,0.86,operational
2026-03-01 08:35:35,booster,24.3,3.04,1.58,operational
2026-03-01 08:35:40,chiller,4.46,1.41,0.05,operational
2026-03-01 08:35:40,dispenser,4.39,1.6,1.12,operational
2026-03-01 08:35:40,booster,29.49,3.32,1.96,operational
2026-03-01 08:35:45,chiller,3.36,1.42,0.1,operational
2026-03-01 08:35:45,dispenser,8.32,2.19,1.19,operational
2026-03-01 08:35:45,booster,28.82,3.77,1.7,operational
2026-03-01 08:35:50,chiller,3.71,1.26,0.06,operational
2026-03-01 08:35:50,dispenser,6.32,2.33,0.5,warning
2026-03-01 08:35:50,booster,26.97,3.16,1.49,operational
2026-03-01 08:35:55,chiller,3.72,1.46,0.1,operational
2026-03-01 08:35:55,dispenser,9.83,2.04,0.72,operational
2026-03-01 08:35:55,booster,30.85,4.19,1.4,operational
2026-03-01 08:36:00,chiller,4.08,1.18,0.01,operational
2026-03-01 08:36:00,dispenser,4.06,2.21,0.91,operational
2026-03-01 08:36:00,booster,29.4,2.68,1.31,warning
2026-03-01 08:36:05,chiller,4.73,1.33,0.17,operational
2026-03-01 08:36:05,dispenser,6.25,1.68,1.28,operational
2026-03-01 08:36:05,booster,32.24,4.09,1.06,operational
2026-03-01 08:36:10,chiller,3.49,1.2,0.03,operational
2026-03-01 08:36:10,dispenser,4.84,2.41,1.48,warning
2026-03-01 08:36:10,booster,23.96,3.64,1.58,operational
2026-03-01 08:36:15,chiller,2.99,1.1,0.05,operational
2026-03-01 08:36:15,dispenser,4.67,2.14,0.57,warning
2026-03-01 08:36:15,booster,26.35,3.76,1.96,operational
